"","rank","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"230","6","40373494713","623109950","chantelneko","chantelneko","514858","League of Legends: Wild Rift","live","Grind to Em 4 Continues!","9","2022-10-20T01:00:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_chantelneko-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"231","7","40374292473","136963336","sojurainwr","sojurainwr","514858","League of Legends: Wild Rift","live","Rank 1 Kai'Sa, Samira NA | Challenger ADC","7","2022-10-20T03:17:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sojurainwr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"232","8","47333119597","152586770","jeremiahhhh_","jeremiahhhh_","514858","League of Legends: Wild Rift","live","bad player","4","2022-10-20T02:35:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jeremiahhhh_-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"233","9","39780412519","420649045","xxthekingpin","XxTheKingpin","514858","League of Legends: Wild Rift","live","[NA Server/Emerald Rank/Morgana Main] Aiming for #1 Morg NA! Top 1.33% RN!","3","2022-10-20T01:23:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xxthekingpin-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"234","10","47333486893","184705495","jswellz","jswellz","514858","League of Legends: Wild Rift","live","[NA] Climb To Master Tonight?!","3","2022-10-20T03:30:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jswellz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""ac763b17-7bea-4632-9eb4-d106689ff409"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""62bc5436-6f91-446d-9651-da008da4e4bb"", ""67259b26-ff83-444e-9d3c-faab390df16f"")","FALSE"
"235","11","47333605117","436389649","delitxia","delitxia","514858","League of Legends: Wild Rift","live","Wild Rift (gold noobs)","2","2022-10-20T03:47:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_delitxia-{width}x{height}.jpg","list(""e1a43486-eee5-4f36-9ee6-76e72af00180"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"236","12","47333348285","112537030","tae1723","Tae1723","514858","League of Legends: Wild Rift","live","[SOLO] GRINDING FOR TOP 200 IREILA! 9-1 [NA} [ENG]","2","2022-10-20T03:09:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tae1723-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"237","13","40374141881","617410132","jasonlive310","jasonlive310","514858","League of Legends: Wild Rift","live","It's a WildRift! Rank needs a Hug! NA 18+","1","2022-10-20T02:53:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jasonlive310-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""ff56eeeb-99ed-4a60-93fc-0b3f05d8661e"", ""26301bb2-91a3-4272-8a9b-5bcea6db0fcd"", ""8486f56b-8677-44f7-8004-000295391524"")","FALSE"
"238","14","40374136249","786974424","kippithkid","kippithkid","514858","League of Legends: Wild Rift","live","Tiny Titan","1","2022-10-20T02:52:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kippithkid-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""e85e4ccb-41fa-45b4-9c3a-f37807af3a5a"")","FALSE"
"239","15","40374327193","838435229","stiven17171717","stiven17171717","514858","League of Legends: Wild Rift","live","De platino a esmeralda 🫠","1","2022-10-20T03:22:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_stiven17171717-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"240","16","46200722700","514068897","chaaban123","chaaban123","514858","League of Legends: Wild Rift","live","❤❤❤","1","2022-10-20T02:56:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_chaaban123-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"241","17","40373833401","53700004","press10tv","press10tv","514858","League of Legends: Wild Rift","live","Rank reset makes me mad! | Plat IV Jungler | !rank / !lurk / !translate","1","2022-10-20T02:00:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_press10tv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"242","18","47333147581","479929705","wakeuphati","wakeuphati","514858","League of Legends: Wild Rift","live","potential smurfing | GM main","1","2022-10-20T02:39:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wakeuphati-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"243","19","47333675821","453434986","thiccdaddy__tv","thiccdaddy__tv","514858","League of Legends: Wild Rift","live","N/A Ranked Diamond support going for challenger","1","2022-10-20T03:58:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thiccdaddy__tv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"244","20","40374416809","827217685","1_kush_god","1_kush_god","514858","League of Legends: Wild Rift","live","TOP Global Agruparse con .me El suscriptor de God and Demons 500k para obtener botín y membresía gratuita","1","2022-10-20T03:38:51Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_1_kush_god-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"245","21","40374417673","496631368","julioextreme","julioextreme","514858","League of Legends: Wild Rift","live","Ranked full troll","1","2022-10-20T03:39:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_julioextreme-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"246","22","46200475004","38321522","nameunknown69","nameunknown69","514858","League of Legends: Wild Rift","live","VEX INCOMING","1","2022-10-20T01:57:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_nameunknown69-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"247","23","47331340413","770678080","dankydoodledandy","dankydoodledandy","514858","League of Legends: Wild Rift","live","wild rift climbing._.master now. support and sub and lets goooooooo!","1","2022-10-19T21:55:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dankydoodledandy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"248","24","46200697468","400264358","r3dh3ead","r3dh3ead","514858","League of Legends: Wild Rift","live","Warwick Waiting Room | NA Ranked","1","2022-10-20T02:42:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_r3dh3ead-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"249","25","47333479997","771359393","wildjriver","wildjriver","514858","League of Legends: Wild Rift","live","WILD RIFT ACTION","1","2022-10-20T03:29:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wildjriver-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"250","26","40373958713","500059567","jard297","jard297","514858","League of Legends: Wild Rift","live","Climbing on Wild Rift with discord friends.","1","2022-10-20T02:23:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jard297-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"251","27","39780605479","838731817","ibrahimm_op","ibrahimm_op","514858","League of Legends: Wild Rift","live","ALL GAMES","1","2022-10-20T03:56:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ibrahimm_op-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"252","28","47333476221","772250542","yanyue444","yanyue444","514858","League of Legends: Wild Rift","live","Wild rift Rank","1","2022-10-20T03:28:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yanyue444-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"253","29","47333213005","760522793","godmynor","GodMynor","514858","League of Legends: Wild Rift","live","Aram Solo Just Vibin.","1","2022-10-20T02:50:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_godmynor-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"254","30","40374465801","151917464","flaffermas","flaffermas","514858","League of Legends: Wild Rift","live","Clash of Clans, Doing the Simon","1","2022-10-20T03:49:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_flaffermas-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"255","1","47261373501","51496027","loltyler1","loltyler1","21779","League of Legends","live","QUICK not wasted time .. MOVE ! climb high with smart and play . WATCHED ? LEADER AND ORDER PROTECT ! APPLE orange . YELLOW . ok","23378","2022-10-06T15:43:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_loltyler1-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"256","2","41358983179","126632539","katevolved","KatEvolved","21779","League of Legends","live","🚨RANK 1 MID NA🚨CHAMPION'S QUEUE LATER🚨VS WORLDS PROS🚨CLICK🚨FAST🚨DONT MISS IT🚨INSANE 1V9 WARLORD🚨 !nokat !nordvpn !cq","2585","2022-10-06T19:56:44Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_katevolved-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"257","3","40310710873","101740476","trackingthepros","TrackingThePros","21779","League of Legends","live","Bootcamp: DK Burdol","1730","2022-10-06T16:24:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_trackingthepros-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"258","4","40312369401","97782954","gamergirl","gamergirl","21779","League of Legends","live","chalenger katarina !hellofresh","1283","2022-10-06T22:53:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_gamergirl-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"259","5","40311015577","105826363","solarbacca","solarbacca","21779","League of Legends","live","GNAGPLANK ? YSAUO ?  !youtube| !pro !socials !guide !peak !coaching !opgg !spreadsheet !discord !tiktok !youtube","1072","2022-10-06T18:01:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_solarbacca-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"260","6","40310599001","466139555","dantes","Dantes","21779","League of Legends","live","BEST HECARIM WORLD DOMINATES NA","587","2022-10-06T15:44:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dantes-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"261","7","47263040125","47799624","zwag","Zwag","21779","League of Legends","live","Zwag","494","2022-10-06T22:59:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zwag-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"262","8","41359112539","44019612","anniebot","anniebot","21779","League of Legends","live","You underestimate my power...","408","2022-10-06T21:00:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_anniebot-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"263","9","47262380493","58004343","moofie","Moofie","21779","League of Legends","live","🔴regular jhin program !rank | !socials","293","2022-10-06T20:56:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_moofie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"264","10","40312385273","178870986","nickich","Nickich","21779","League of Legends","live","THE SUPPORT 1V9 PHENOM + LOOKING FOR PROS 👀 + !vid !tiktok !found","276","2022-10-06T22:55:52Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_nickich-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"265","11","41359027227","71724478","saskiolol","SaskioLoL","21779","League of Legends","live","CHALLENGER TOP VAYNE NA - !riftmaker for video explaining it | Free Improvement Videos in my !Discord| !Matchups in Discord","271","2022-10-06T20:17:52Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_saskiolol-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"266","12","39915879640","38902183","dealersz","Dealersz","21779","League of Legends","live","EUW HIGH ELO DRAVEN MAIN | draven if open otherwise karthus/kalista  !discord !opgg !montage !coaching","260","2022-10-06T16:31:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dealersz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"267","13","39916734360","405232460","exos","Exos","21779","League of Legends","live","The King of Kha'zix. !playlist | GM+ mmr","160","2022-10-06T19:31:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_exos-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"268","14","40312038537","114043156","stevens","Stevens","21779","League of Legends","live","GOD OF JAX / NEW BROKEN BUILD / !BUILD","150","2022-10-06T22:00:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_stevens-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"269","15","41359011771","87455972","theglacierr","TheGlacierr","21779","League of Legends","live","Playing Season 13 on PBE (Testing new Stuff)-- Add Top G Glacierr to play w/ me","127","2022-10-06T20:09:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_theglacierr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"270","16","40312148537","28799180","allycxt","Allycxt","21779","League of Legends","live","AHRI TOP (＾▽＾)ﾉ !Music |ヽ(ΦωΦヽ)","114","2022-10-06T22:17:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_allycxt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"271","17","40310676777","54714099","lightrocket2","lightrocket2","21779","League of Legends","live","Challenger Taric Jungle -- PBE TESTING. Pre-Season games to look at the future of Taric Jungle 0s delay !nerfs","113","2022-10-06T16:12:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lightrocket2-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"272","18","41359055595","130660327","letsplaylive","LetsPlayLive","21779","League of Legends","live","NZ Esports HyperFibre League National Champs LAN - Day One - Live from SkyCity Theatre","112","2022-10-06T20:32:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_letsplaylive-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"273","19","40310813561","23346427","phrxshn","Phrxshn","21779","League of Legends","live","Challenger Zookeeper NA/LAN/LAS Player - NA > EU Bot Lanes !OPGG !Youtube !Manscaped #sponsored #ads #Manscaped","98","2022-10-06T16:59:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_phrxshn-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""5d7b7078-ea24-4547-b50a-c02f3d490dd7"", ""dcf598ca-b5de-47d4-af33-ecabe9eaeee1"", ""353ab6ac-a0ee-404e-9bfa-217446b97718"", ""3dc8f084-d886-4264-b20f-8bd5f90562b5"", ""589c4c39-a3cc-41fa-b70c-bf0b735fa21f"")","FALSE"
"274","20","47263004925","473739345","gryffinn","Gryffinn","21779","League of Legends","live","16y/o challenger jungler | some soloq maybe cq later","81","2022-10-06T22:54:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_gryffinn-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"275","21","39916863464","83086860","ohbrooke","OhBrooke","21779","League of Legends","live","BRONZE TO DIAMOND EUW 💎 Diamond PROMOS LET'S GO 1-1 - Support Main: Zyra/Lulu/Nami/Yuumi/Janna/ETC","78","2022-10-06T20:00:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ohbrooke-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"276","22","41359033547","159065158","yasukeh","Yasukeh","21779","League of Legends","live","San Diego Tomorrow, Mid Trynd Giga Chadding today.","73","2022-10-06T20:21:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yasukeh-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"277","23","41353697771","50815446","saltyteemo","SaltyTeemo","21779","League of Legends","live","SaltyTeemo: League of Legends","71","2022-10-05T07:02:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_saltyteemo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"278","24","47262082797","447326275","01mika","01Mika","21779","League of Legends","live","URF! #BlameRiot","67","2022-10-06T19:42:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_01mika-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"279","25","40312320121","82451221","allyooops33","Allyooops33","21779","League of Legends","live","🌹 MASTERS QIYANA -  SOLO Q  🌹 !montage !playlist !discord🖤","63","2022-10-06T22:45:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_allyooops33-{width}x{height}.jpg","list(""c2839af5-f1d2-46c4-8edc-1d0bfbd85070"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"280","26","39917002360","120885907","splash_1v9","Splash_1v9","21779","League of Legends","live","chilling ranking up main after 4funning it","55","2022-10-06T20:30:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_splash_1v9-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"281","27","47262347997","110005541","muraminaa","muraminaa","21779","League of Legends","live","hello again-- quick soloq test stream","55","2022-10-06T20:48:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_muraminaa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"282","28","47262303421","62143981","unsungpts","UnsungPTS","21779","League of Legends","live","PLAYING SETT TODAY | Big announcement! | MASTERS","54","2022-10-06T20:38:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_unsungpts-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"283","29","40311667609","49656089","ariyamaree","AriyaMaree","21779","League of Legends","live","{Diamond Supp/Mid} Million Mastery Lux ✨ NEW SPIRIT BLOSSOM SKINS 🌸 || Short One; Eyes Sore, No Makeup Td 🚑 || Lux & Enchanters 💜","53","2022-10-06T20:47:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ariyamaree-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""353ab6ac-a0ee-404e-9bfa-217446b97718"", ""81e9d348-82e5-4c4f-a140-d2b3779b912d"", ""e1a43486-eee5-4f36-9ee6-76e72af00180"", ""8282259b-a997-4c63-b908-24027f64ac9a"", ""d47ba636-e313-4887-ad18-237ef81a5161"")","TRUE"
"284","30","41359444011","63445376","wick","Wick","21779","League of Legends","live","😈😼 CHALLENGER PEAK LANE VIEGO 😼😈 - possibly lawnmower zeri - today i struggle so tomorrow i can be strong.","50","2022-10-06T23:06:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wick-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"285","31","47261606525","144516390","v1gorous1","V1gorous1","21779","League of Legends","live","556 LP START CLIMB THE TALLEST MOUNTAINS SPLIT THE DEEPEST SEAS CONQUER THE VERY HEAVENS THEMSELVES!  | 🔴 RANK 1 SAMIRA BEST SAMIRA NA  | GM","45","2022-10-06T17:11:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_v1gorous1-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"286","32","40312388793","178665189","appa1067","Appa1067","21779","League of Legends","live","PC league today bois","44","2022-10-06T22:56:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_appa1067-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""2e037750-5051-44ea-a51f-7a376bbacb29"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""cc8d5abb-39c9-4942-a1ee-e1558512119e"")","TRUE"
"287","33","40312083577","35049016","fictiongap","fictiongap","21779","League of Legends","live","finding faker | !coaching !socials !beautifulkorean","41","2022-10-06T22:06:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_fictiongap-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"288","34","41359048443","153508614","gloomysaki","gloomysaki","21779","League of Legends","live","sona support #401","41","2022-10-06T20:29:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_gloomysaki-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"289","35","46147976396","537776357","icurvedyou2","ICurvedYou2","21779","League of Legends","live","NEW EMOTES!!! !tiktok","39","2022-10-06T19:42:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_icurvedyou2-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"290","36","41358759595","114674985","counterlogicgaming","CounterLogicGaming","21779","League of Legends","live","CLG League of Legends Open - Presented by Bud Light","38","2022-10-06T17:58:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_counterlogicgaming-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"291","37","47262934525","84232101","thechamptcr","TheChampTCR","21779","League of Legends","live","Ranked Runs? Let the toxicity ensue..","38","2022-10-06T22:42:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thechamptcr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"292","38","41359263179","122475214","benkro_tv","benkro_tv","21779","League of Legends","live","Trash can streams and talks (im tilted already haha go next)","36","2022-10-06T22:01:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_benkro_tv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"293","39","46148035436","181816431","kasuro7","Kasuro7","21779","League of Legends","live","[Eng/Fr/Ger/Esp/Ara/Swe/中文] DAILY STREAM #720 This grind....! !synapse | !gym !insta !tiktok !synapse !youtube !IP","36","2022-10-06T19:55:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kasuro7-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""2574c042-42d3-4768-9067-e6b415aef9c3"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""65174c7e-8b88-4ed9-9c63-d45beef62457"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"294","40","46148302108","168594579","engage_lol","Engage_lol","21779","League of Legends","live","RANK 1 ZAC WORLD - 100LP ON SMURF !! ROAD TO 200 - !coaching - !opgg","35","2022-10-06T21:02:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_engage_lol-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"295","41","41359018875","84901134","kokoopuffs","KoKooPuffs","21779","League of Legends","live","(CHALLENGER TOP LANE) PUSH FOR 1300 ON SMURF (PRAYGE FOR INTERNET) !focus !discord","32","2022-10-06T20:13:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kokoopuffs-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"296","42","47262692493","460214189","derajgg","derajgg","21779","League of Legends","live","P2- NASUS/GAREN Hard Carrying 📈  !rank !dadjoke","29","2022-10-06T21:59:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_derajgg-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""69318d09-f132-4853-b4b6-09a0580f7092"", ""e90b5f6e-4c6e-4003-885b-4d0d5adeb580"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""e85e4ccb-41fa-45b4-9c3a-f37807af3a5a"", ""e1a43486-eee5-4f36-9ee6-76e72af00180"")","FALSE"
"297","43","41358925051","62997821","intensu","Intensu","21779","League of Legends","live","It's so cold ;  w ; URF is out play play play play","29","2022-10-06T19:27:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_intensu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"298","44","39917224440","66340702","woahokaybuddy","woahokaybuddy","21779","League of Legends","live","i think im boutta mow","29","2022-10-06T21:44:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_woahokaybuddy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"299","45","47262608077","125565413","cidezvt","cidezvt","21779","League of Legends","live","ADC GM CLIMB - AP RAT WITH HAT GO BOOM - focus up","29","2022-10-06T21:43:26Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_cidezvt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"300","46","39916991736","279968643","prestigegalaxy","PrestigeGalaxy","21779","League of Legends","live","BEST KAT WORLD - GAMW TO DIAMOND GAMW | !guide !discord !socials !hellofresh #ad","28","2022-10-06T20:27:41Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_prestigegalaxy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"301","47","40311947577","439451844","soraval_","soraval_","21779","League of Legends","live","LEAVING FOR TWITCHCON TOMORROW | ANOTHER DAY ANOTHER NO HITTO !HITTO !HOF | !discord !socials","27","2022-10-06T21:43:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_soraval_-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"302","48","41358765147","33187","budlight","BudLight","21779","League of Legends","live","CLG League of Legends Open","26","2022-10-06T18:00:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_budlight-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"303","49","47262598989","109157055","eisukelol","Eisukelol","21779","League of Legends","live","Masters Varus OTP | !youtube !discord","26","2022-10-06T21:41:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_eisukelol-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
