"","rank","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"1","1","47282469309","44390855","enviosity","Enviosity","513181","Genshin Impact","live","!DROPS | NEW EVENT + MONDAY RESET | Day 743","5000","2022-10-10T13:42:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_enviosity-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"2","2","46161660268","26973975","wardiii","Wardiii","513181","Genshin Impact","live","#sponsored Genshin Impact Bounty! | !HeroWars | !NORD !HelloFresh | !NORD !HelloFresh","2377","2022-10-10T11:45:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wardiii-{width}x{height}.jpg","list(""36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"3","3","40329377529","47081094","murderofbirds","MurderofBirds","513181","Genshin Impact","live","SUMERU ARCHON QUEST ACT 3","684","2022-10-10T15:40:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_murderofbirds-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"4","4","46161631804","446510977","jasperine","jasperine","513181","Genshin Impact","live","✨DROPS✨ archon quest! farming! ♡ ˖ ˙꒱LURKER FRIENDLY! !kofi !javy !","587","2022-10-10T11:30:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jasperine-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"5","5","41373950827","45223790","cherimu","Cherimu","513181","Genshin Impact","live","!Drops🔥GENSHIN🔥WEEKLIES LETS GOOO✨Come cozy & chill✨(⁎ᵕᴗᵕ⁎ )~","133","2022-10-10T13:00:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_cherimu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"6","6","39754517959","180553983","tigerish7","tigerish7","513181","Genshin Impact","live","genshin upkeep then ? - EN/JP vtuber !asmr !yt","121","2022-10-10T09:44:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tigerish7-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"7","7","39755326695","214780179","timothyrandy","timothyrandy","513181","Genshin Impact","live","#WorldMentalHealthDay","93","2022-10-10T13:47:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_timothyrandy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"8","8","46161824012","54015392","milkimpact","MilkImpact","513181","Genshin Impact","live","[DROPS] Nuzzlocke - Event - Reviews - AR 60x2","93","2022-10-10T13:01:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_milkimpact-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"9","9","46161833212","261873714","dreaminspirit","DreamInSpirit","513181","Genshin Impact","live","DROPS ON - ARCHON QUEST DAY  [VTuber] !tiktok !socials","85","2022-10-10T13:04:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dreaminspirit-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"10","10","41373663339","738319722","wahnvt","WahnVT","513181","Genshin Impact","live","【GENSHIN】Drops! MONDSTADT STORY EVENTS!【WAHN | WahnVT】","82","2022-10-10T10:00:17Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wahnvt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"11","11","39755310583","127793554","kumabooty","kumabooty","513181","Genshin Impact","live","[DROPS] starting archon quest act 3 👀 | !short !clips","69","2022-10-10T13:42:28Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kumabooty-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"12","12","39754679911","54464104","redbeanporridge","RedBeanPorridge","513181","Genshin Impact","live","[18+] chill drinks and that new genshin event !socials !discord","61","2022-10-10T10:47:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_redbeanporridge-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"13","13","39754834759","748199064","memoriilive","memoriiLIVE","513181","Genshin Impact","live","[DROPS] New Emotes! CRAMMING SUMERU QUEST AS ALWAYS - SPIRAL ABYSS LATER","59","2022-10-10T11:33:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_memoriilive-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"14","14","47282390141","112290794","kisari","Kisari","513181","Genshin Impact","live","[DROPS] Kawaii cat waifu is back with comfy vibes uwu ✧VTUBER✧ !socials !rogue !javy !kofi","57","2022-10-10T12:55:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kisari-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"15","15","39931236040","41856440","tenzeru","tenzeru","513181","Genshin Impact","live","[DROPS] ARTIFACTS CLEANING & CHARACTER BUILDING ☆ Genshin Impact ☆ Lost Ark ☆ !love !pp !discord","49","2022-10-10T13:09:18Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tenzeru-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"16","16","39931699720","25266688","oditeandcats","OditeAndCats","513181","Genshin Impact","live","Picking all dem flowers~ ||Nilou waiting room||","49","2022-10-10T15:08:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_oditeandcats-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"17","17","39755504407","731393000","elabearie","elabearie","513181","Genshin Impact","live","[DROPS] ✰WEEKLIES✰ WELKIN EVERY 50 VIEWERS | !discord !socials !fish","47","2022-10-10T14:44:39Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_elabearie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"18","18","39755492471","608584466","ladyreii","LadyReii","513181","Genshin Impact","live","i dunno how to curl hair :/ !discord","40","2022-10-10T14:40:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ladyreii-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"19","19","39754918807","424337856","kevzo8","kevzo8","513181","Genshin Impact","live","Happy Monday! Weeklies + Dailies + World Quests~ Free Abyss Clear for Viewers -> !abyss !srinfo !wishinfo !welkin [GI#179][Fil/Eng][Asia]","39","2022-10-10T11:59:13Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kevzo8-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"20","20","47280146413","627975047","sadposture","SadPosture","513181","Genshin Impact","live","[Drops Enabled] WE DO THIS | !tip !sadfam !team !epic !socials","39","2022-10-10T00:11:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sadposture-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"21","21","39755059623","454790377","shyureeken","shyureeken","513181","Genshin Impact","live","Lacks sleep even though no stream yesterday | !q (view queue), !abyss (free abyss clears; form temporarily closed), !discord","38","2022-10-10T12:34:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_shyureeken-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"22","22","40328985961","693461603","sharkh3art","SharkH3art","513181","Genshin Impact","live","[DROPS ON] Happy Reset Day! New Event! AR 60 Day 450+ - !art !drops","36","2022-10-10T12:46:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sharkh3art-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"23","23","39753975655","758611652","jonjonelliii","Jonjonelliii","513181","Genshin Impact","live","10.10 napilitan mag grind forda next banner :3  | !rer !discord !uid","34","2022-10-10T05:51:15Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jonjonelliii-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"24","24","41373979115","22148771","xzero","Xzero","513181","Genshin Impact","live","🔴Drops | AR60 | Nilou Prep | Bartending?🔴","33","2022-10-10T13:17:37Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xzero-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"25","25","39755235095","506697511","kotokirou","KotokiRou","513181","Genshin Impact","live","Monday was a holiday✨EN/JP ミルク大好きパンナコッタが美味しいです✨","29","2022-10-10T13:20:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kotokirou-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"26","26","39930995128","108608648","rotuslotus","RotusLotus","513181","Genshin Impact","live","Live2d rigging ; Genshin later","28","2022-10-10T11:53:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rotuslotus-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"27","27","40329078521","189971900","kyoukeu","Kyoukeu","513181","Genshin Impact","live","Flex acc time? !artcontest !accflex !sr !discord","28","2022-10-10T13:38:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kyoukeu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"28","28","39931205064","435727495","dreamypiie","Dreamypiie","513181","Genshin Impact","live","[AR50/EU/F2P]🌸Happy monday everyone! Weekly reset, finishing the event c:🌸","26","2022-10-10T13:00:45Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dreamypiie-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"29","29","39755464375","147637148","yukakai","YukaKai","513181","Genshin Impact","live","[DROPS ON] Monday night! Let's enjoy the Ballads and Brews Story Quest! | Genshin Impact [SG][VTuber]","25","2022-10-10T14:30:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yukakai-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"30","30","39755128983","168928308","max_muso","Max_Muso","513181","Genshin Impact","live","Having an Attitude of Gratitude. I'm grateful for my Waifus :D  | Genshin Impact | Life Conversations | !discord","25","2022-10-10T12:55:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_max_muso-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"31","31","41373917115","471460710","blank_fx","blank_fx","513181","Genshin Impact","live","Pulling for Cyno","24","2022-10-10T12:37:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_blank_fx-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"32","32","39754631175","421187748","artemisangelique","ArtemisAngelique","513181","Genshin Impact","live","₍ᐢ｡ ˬ ｡ᐢ₎ throat hurty :C || bun definitely didn't accidentally ate 3x the recommended dosage of lozenges ahahaaaa why do you ask","24","2022-10-10T10:29:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_artemisangelique-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"33","33","41374227435","94993125","bboomski","bboomski","513181","Genshin Impact","live","[AR 60] [Hi88] NA- MONDAYYYYYYY Awkward !xiao !builds !playlist","23","2022-10-10T15:58:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bboomski-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"34","34","39930863256","599043961","respawnedkitty","RespawnedKitty","513181","Genshin Impact","live","[ENG/ZA] Touching Grass on Genshin today / Dreams and Deception/ Kitty is in the creator program! / #Gamewithkindness / !hug !sus !tip","22","2022-10-10T11:02:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_respawnedkitty-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"35","35","39755149655","624037638","bboyxyzer","bboyxyzer","513181","Genshin Impact","live","Weekly reset","22","2022-10-10T13:00:06Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bboyxyzer-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"36","36","39755149319","223499133","twentyrosie","twentyrosie","513181","Genshin Impact","live","completing jenshin events | DROPS ENABLED !yt !discord","21","2022-10-10T13:00:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_twentyrosie-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"37","37","39755380631","772097631","shroomenoki","ShroomEnoki","513181","Genshin Impact","live","🍄 🔴 [!DROPS] Dipping My Toes 👀 In The Event | !uid !time","21","2022-10-10T14:02:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_shroomenoki-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"38","38","39755360519","735480544","esteriahoshiko","EsteriaHoshiko","513181","Genshin Impact","live","【EN】From the beginning!! | !discord","21","2022-10-10T13:57:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_esteriahoshiko-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""69318d09-f132-4853-b4b6-09a0580f7092"", ""81e9d348-82e5-4c4f-a140-d2b3779b912d"", ""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"")","FALSE"
"39","39","39754982231","784810053","tuksgaming1","TuksGaming1","513181","Genshin Impact","live","Genshin Impact 3.1 Sumeru is up AR 60| F2p C6 Raiden Shogun|  Abyss content Chill events Ep 111","20","2022-10-10T12:13:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tuksgaming1-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"40","40","47282369453","148629402","maadmoose","MaadMoose","513181","Genshin Impact","live","[DROPS] My Mora Don't JIGGLE JIGGLE, It Folds. I Like To See It WIGGLE WIGGLE, For Sure | I ACTUALLY Make Progress | Pet Catboy -> !headpat","19","2022-10-10T12:38:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_maadmoose-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"41","41","39755198583","448008741","leeniehunnie","leeniehunnie","513181","Genshin Impact","live","[AR 60] ✦ where in teyvat is leeniehunnie? ✦ !rest","18","2022-10-10T13:10:41Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_leeniehunnie-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"42","42","39754993479","117195239","theacaffeyin","TheaCaffeyin","513181","Genshin Impact","live","Nilou Waiting Room ✨ Drops On! !coda","17","2022-10-10T12:16:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_theacaffeyin-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"43","43","39755297383","72878453","aurelane","aurelane","513181","Genshin Impact","live","my chat wants me to gamba but im hate them so no !social !discord !backseat","17","2022-10-10T13:38:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_aurelane-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"44","44","39755089911","422355492","quello","Quello","513181","Genshin Impact","live","dejj impact | FREE Viewer !abyss and Account !review dejj | !discord !yt !sr","17","2022-10-10T12:44:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_quello-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"45","45","47282642749","42585139","sonicgott","Sonicgott","513181","Genshin Impact","live","Rawr! Lion play Genshin Impact again!","16","2022-10-10T15:01:28Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sonicgott-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""9e1c4d59-fb88-4b42-99ce-b2776358c547"", ""ca470745-c1df-4c11-9474-9ab79dfc1863"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"", ""67259b26-ff83-444e-9d3c-faab390df16f"", ""8bbdb07d-df18-4f82-a928-04a9003e9a7e"")","TRUE"
"46","46","47282630509","784485796","celeritydust","CelerityDust","513181","Genshin Impact","live","Of Ballads, Razor's Parents and Thousand Wind Wine! | Genshin Impact | AR 27 Of Ballads and Brews Event | #Vtuber","16","2022-10-10T14:57:22Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_celeritydust-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""f6efe8d3-5d80-4cc4-bb5b-fc8428b451d0"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"47","47","41374087755","774878277","haro_dream","Haro_Dream","513181","Genshin Impact","live","Genshin Time !haro !discord !tip","15","2022-10-10T14:30:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_haro_dream-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"48","48","46162183404","58874929","the_mexican_moose","The_Mexican_Moose","513181","Genshin Impact","live","Hi friends! How things been? // !throne !socials","15","2022-10-10T15:07:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_the_mexican_moose-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"49","49","41373992587","430627061","jessicadoebaby","jessicadoebaby","513181","Genshin Impact","live","sesame has to go to the vet....if you can help. please (╥﹏╥) — !donate !discord","15","2022-10-10T13:26:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jessicadoebaby-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"50","50","39931839272","823925620","koleeditss","koleeditss","513181","Genshin Impact","live","Flop era tbh","14","2022-10-10T15:40:37Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_koleeditss-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""589c4c39-a3cc-41fa-b70c-bf0b735fa21f"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""c1ea4496-4418-4a4f-bc30-083cfc6a616b"", ""d47ba636-e313-4887-ad18-237ef81a5161"", ""8bbdb07d-df18-4f82-a928-04a9003e9a7e"")","FALSE"
"51","51","40329323497","139259133","brickplaysgames","BrickPlaysGames","513181","Genshin Impact","live","Some Casual Morning Gameplay // Destiny Later?","14","2022-10-10T15:21:57Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_brickplaysgames-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"52","52","39755195479","719781549","edkindagames","EdKindaGames","513181","Genshin Impact","live","Actual Chill stream with K-pop & Genshin","13","2022-10-10T13:09:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_edkindagames-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"53","53","47282756893","42516043","littleluly","LittleLuly","513181","Genshin Impact","live","Sleepy  day~","11","2022-10-10T15:44:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_littleluly-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"54","54","39755402663","264836312","miruko_yukisora","Miruko_Yukisora","513181","Genshin Impact","live","[EN/TAG] Finishing 3.1 quests","11","2022-10-10T14:09:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_miruko_yukisora-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""0cb7e377-a308-44e8-91f7-07eea1d96129"", ""2ffd5c3e-b927-4749-ba53-79d3b626b2da"", ""07eaf203-3ec4-4f99-8e06-dee484a5a50a"", ""b2c14e0a-3f57-43d5-b3c0-6e7e762eb1ff"")","TRUE"
"55","55","39755079175","415990839","evanixxx","evanixxx","513181","Genshin Impact","live","[10.10] Genshin & Phasmo to end Monday Blues !raidreq !gasm !suspraise !dono !primos","11","2022-10-10T12:40:44Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_evanixxx-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"56","56","39755646151","159965676","iamreemas","IamReemas","513181","Genshin Impact","live","Just a Genshin Impact stream for the event","11","2022-10-10T15:39:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_iamreemas-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"57","57","40329226665","519957450","ethernal_yami","ethernal_yami","513181","Genshin Impact","live","A place where I belong","10","2022-10-10T14:45:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ethernal_yami-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"58","58","39754941239","705127141","drevelna","Drevelna","513181","Genshin Impact","live","AR58 CN Dub EN Sub | Events and World Quests!","10","2022-10-10T12:03:04Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_drevelna-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"59","59","39755377063","536634042","ajojolyn","ajojolyn","513181","Genshin Impact","live","[SG/EN] are you today's date? | !mature !sr","10","2022-10-10T14:02:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ajojolyn-{width}x{height}.jpg","list(""c2542d6d-cd10-4532-919b-3d19f30a768b"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"60","60","39755424375","600136319","ladyhakuto","LadyHakuto","513181","Genshin Impact","live","[ENG/JP] Inktober Day 10/11: Crabby/Eagle (finished early lol)","10","2022-10-10T14:16:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ladyhakuto-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"61","61","39755373175","459783128","psycakee","psycakee","513181","Genshin Impact","live","[ENG/FIL] art training!! | !socials !gank !donate","9","2022-10-10T14:01:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_psycakee-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","TRUE"
"62","62","39754949543","561003097","strikeimout","strikeimout","513181","Genshin Impact","live","meow meow kitty kitty MEOW genshin","9","2022-10-10T12:04:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_strikeimout-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""8bbdb07d-df18-4f82-a928-04a9003e9a7e"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"63","63","40329332281","598348633","angietheace","AngieTheAce","513181","Genshin Impact","live","[DROPS ON] cyno story quest and a few more desperate summons i guess","9","2022-10-10T15:24:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_angietheace-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
"64","64","46161620780","416081182","bitsofrandom","bitsofrandom","513181","Genshin Impact","live","[Drops Enabled] Genshin café | Come share your stories with us~ | Tavern Time!","9","2022-10-10T11:25:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bitsofrandom-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""c2542d6d-cd10-4532-919b-3d19f30a768b"")","FALSE"
