"","rank","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"24","1","39950177544","793295958","rector_tv","rector_tv","29452","Virtual Casino","live","ЛУЧШИЙ ДЕНЬ ДЛЯ ВЫИГРЫША!!!","48","2022-10-15T12:35:26Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rector_tv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"25","2","39945617256","798306633","jet_officially","jet_officially","29452","Virtual Casino","live","GORDÃ0 DA BLAZE    ESCORREGA O!","38","2022-10-14T11:38:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jet_officially-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"26","3","39949773784","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","37","2022-10-15T10:58:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"27","4","39946281768","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-14T14:29:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"28","1","39968414984","838765998","dunludan","dunludan","29452","Virtual Casino","live","Заносим вместе","210","2022-10-19T21:31:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dunludan-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"29","2","39966217992","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","1","2022-10-19T13:13:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"30","3","39966342456","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-19T13:47:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"31","4","39968806408","537875113","bmalexandr","bmalexandr","29452","Virtual Casino","live","Онлайн казино. Игра слотов, как развлечение.","1","2022-10-20T03:24:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bmalexandr-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"32","1","39916263608","833617083","streambybuster","streambybuster","29452","Virtual Casino","live","CASINO DADDY BONUSHUNT 24/7/365","206","2022-10-06T17:45:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_streambybuster-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"33","2","39917403544","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","47","2022-10-06T23:27:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"34","3","39911002568","798306633","jet_officially","jet_officially","29452","Virtual Casino","live","GORDÃ0 DA BLAZE    ESCORREGA O!","39","2022-10-05T12:00:48Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jet_officially-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"35","4","39915297640","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-06T14:27:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"36","1","39919391256","833617083","streambybuster","streambybuster","29452","Virtual Casino","live","CASINO DADDY BONUSHUNT 24/7/365","213","2022-10-07T15:45:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_streambybuster-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"37","2","39918778424","798306633","jet_officially","jet_officially","29452","Virtual Casino","live","GORDÃ0 DA BLAZE    ESCORREGA O!","43","2022-10-07T13:26:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jet_officially-{width}x{height}.jpg","list(""8bc6daab-8c15-4eb9-b533-a6417a213a93"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"38","3","39917403544","798304395","sol_offiziell","sol_offiziell","29452","Virtual Casino","live","CASINOOOOO GOD - 1000$ and a dream","36","2022-10-06T23:27:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sol_offiziell-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""377a27f0-e3a6-4a02-99a2-8eca81163ca7"", ""eeea68da-c4b8-4268-b17a-eb0f30286843"", ""988c8c1b-b991-4b66-9a6d-b36f60363f6d"", ""a3cf86b7-90a4-409d-be29-e672c6c6e8fd"", ""8bc6daab-8c15-4eb9-b533-a6417a213a93"")","FALSE"
"39","4","39915297640","434079644","ewfw5kkm","ewfw5kkm","29452","Virtual Casino","live","BIG Bonus every day🎁","1","2022-10-06T14:27:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ewfw5kkm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"40","1","39919391256","833617083","streambybuster","streambybuster","29452","Virtual Casino","live","CASINO DADDY BONUSHUNT 24/7/365","222","2022-10-07T15:45:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_streambybuster-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
